lc,map_class,X,Y,lin_100,poly_1_1,poly_1_10,poly_2_1,poly_2_10,poly_3_1,poly_3_10,lin_1,lin_10,lin_50,poly_3_100,poly_3_50,poly_2_100,poly_2_50
forest,"3",360944.999999999,5650395,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",360794.999999998,5645385,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343035.000000002,5672895,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353265.000000003,5674845,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346904.999999999,5666565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",345825.000000001,5660535,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343635.000000002,5654115,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342525.000000001,5663565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
grassland,"3",358995.000000003,5650275,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000
forest,"3",351914.999999998,5668635,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",341834.999999997,5662605,3.00000,3.00000,3.00000,7.00000,3.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,3.00000,3.00000
forest,"3",343245.000000001,5663295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364575.000000002,5654595,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000
forest,"3",342344.999999996,5652404.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",349455.000000003,5671875,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360645.000000004,5669685,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361005.000000002,5670885,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",370155.000000001,5678625,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344084.999999998,5654925,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343904.999999999,5643585,3.00000,3.00000,3.00000,3.00000,3.00000,6.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",349274.999999997,5674244.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365115.000000003,5653515,3.00000,3.00000,3.00000,3.00000,7.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,7.00000,7.00000
forest,"3",357165.000000002,5662935,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354344.999999997,5651805,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",345165.000000002,5651145,7.00000,3.00000,3.00000,7.00000,7.00000,1.00000,1.00000,3.00000,3.00000,7.00000,1.00000,1.00000,7.00000,7.00000
forest,"3",347895.000000003,5671365,3.00000,3.00000,3.00000,7.00000,4.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,4.00000,4.00000
forest,"3",356234.999999998,5673885,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,3.00000,3.00000
bog,"3",351195.000000002,5658375,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",352365.000000001,5669745,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",370485.000000001,5675595,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
grassland,"3",343545.000000002,5666175,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",359805,5667255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360495,5675055,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",352694.999999997,5643495,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000
grassland,"4",358335.000000003,5668575,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",352214.999999997,5645055,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
grassland,"4",353565.000000003,5661285,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",345585.000000002,5665335.00000001,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000
shrubland,"4",347204.999999998,5673735,4.00000,4.00000,4.00000,2.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,7.00000
grassland,"4",352094.999999998,5659935,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",360315,5672685,4.00000,4.00000,4.00000,7.00000,4.00000,6.00000,6.00000,4.00000,4.00000,4.00000,6.00000,6.00000,4.00000,4.00000
crops,"4",349364.999999999,5659005,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000
grassland,"4",348795.000000001,5678265,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",361004.999999998,5672955,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",361184.999999998,5661765,7.00000,7.00000,7.00000,7.00000,3.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,3.00000,3.00000
grassland,"4",348974.999999998,5651895,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",354015.000000003,5662575,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",350924.999999998,5649885,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",355844.999999997,5663055,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",349694.999999997,5659215,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000
grassland,"4",353805,5645925,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
crops,"4",358335.000000001,5654505,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",351795.000000001,5678595,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",358335,5676915,4.00000,4.00000,3.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",361095.000000002,5678055,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",347444.999999998,5647035,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",348614.999999999,5656035,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,2.00000
crops,"4",357645.000000001,5652885,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",365085.000000001,5677544.99999999,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",343125.000000002,5668545,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000
grassland,"4",353535.000000001,5653215,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000
shrubland,"4",347895.000000002,5675175,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000
grassland,"4",362325.000000003,5660745,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",351704.999999998,5652795,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",349274.999999997,5643855,4.00000,4.00000,4.00000,4.00000,7.00000,1.00000,1.00000,4.00000,4.00000,4.00000,1.00000,1.00000,4.00000,4.00000
grassland,"4",360884.999999997,5678084.99999999,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353205.000000001,5658975,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",355094.999999998,5661375,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",363195.000000003,5677425,7.00000,4.00000,7.00000,2.00000,2.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",347715.000000002,5645985,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",350324.999999998,5659605,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",356655,5665605,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",351525.000000002,5652015,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",342435.000000002,5657595,4.00000,4.00000,4.00000,7.00000,1.00000,1.00000,1.00000,4.00000,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000
grassland,"4",347055.000000003,5640855,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",349334.999999999,5653125.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
forest,"4",341894.999999997,5646105,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
grassland,"4",347055,5675625,7.00000,4.00000,7.00000,2.00000,7.00000,7.00000,7.00000,4.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"4",351044.999999997,5643705,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",348255.000000001,5656455.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",362834.999999998,5667435.00000001,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",350324.999999997,5667465,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",353955.000000003,5662965,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000
grassland,"4",361005.000000002,5662605,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000
grassland,"4",359414.999999997,5670915,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",345105.000000003,5648085,7.00000,4.00000,4.00000,7.00000,1.00000,1.00000,1.00000,4.00000,4.00000,7.00000,1.00000,1.00000,1.00000,1.00000
grassland,"4",354764.999999999,5660985,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",350505.000000002,5658825,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",360045,5674095,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",359415,5672565,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",349544.999999997,5643435,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",358005.000000003,5660955,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",352785.000000001,5652495,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000
grassland,"4",348435.000000001,5657115,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",364425.000000001,5674725,3.00000,4.00000,3.00000,4.00000,2.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",360195,5658525,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,2.00000,2.00000
grassland,"4",347955,5649045,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",356655.000000003,5660085,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,4.00000
grassland,"4",351795.000000001,5662365.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353595.000000001,5654385,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",351405.000000001,5654295,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",344835.000000001,5642925,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",355485.000000003,5652675,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",356144.999999998,5663505,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000
crops,"4",359474.999999999,5650485,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"4",347744.999999998,5651235,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,2.00000
crops,"4",349485.000000003,5654265,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",360495.000000001,5659245,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",363134.999999999,5678625,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",349784.999999998,5677185,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
settlement,"4",345645.000000002,5644785,7.00000,7.00000,7.00000,7.00000,7.00000,6.00000,6.00000,7.00000,7.00000,7.00000,6.00000,6.00000,7.00000,7.00000
shrubland,"4",360135.000000003,5657145,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
grassland,"4",349574.999999998,5640435,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",345015.000000001,5654955,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000
crops,"4",345585.000000002,5652314.99999999,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
shrubland,"4",351194.999999997,5663595,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
bog,"4",355215.000000003,5664525,7.00000,7.00000,7.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,4.00000
crops,"4",364754.999999998,5675235,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",346004.999999999,5644605,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000
shrubland,"4",354285,5675355,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000
grassland,"4",360194.999999999,5673675,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",366045,5675625,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",344265.000000002,5657144.99999999,7.00000,4.00000,7.00000,7.00000,4.00000,4.00000,1.00000,4.00000,7.00000,7.00000,1.00000,1.00000,4.00000,4.00000
grassland,"4",357674.999999997,5673975,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353115.000000002,5656755,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000
grassland,"4",352515.000000002,5662065,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",349034.999999999,5675085,7.00000,7.00000,7.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,4.00000,4.00000
grassland,"4",350175,5653125.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",344235,5663205,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",359025,5655015,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",348105.000000001,5649855,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",352124.999999998,5660985,7.00000,7.00000,7.00000,7.00000,7.00000,2.00000,2.00000,7.00000,7.00000,7.00000,2.00000,2.00000,7.00000,4.00000
grassland,"4",352454.999999998,5658315,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,2.00000
grassland,"4",369525.000000003,5671305,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",349515.000000002,5666595,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000
grassland,"4",348074.999999998,5642145,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",354285,5666385,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",348465.000000001,5676015,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,7.00000,2.00000
grassland,"4",349305.000000002,5651234.99999999,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,2.00000
grassland,"4",349064.999999999,5648715,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",357915.000000001,5677905,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",349335.000000002,5656965,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
crops,"4",349665.000000003,5653995,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
settlement,"4",348075.000000002,5656365,7.00000,7.00000,7.00000,4.00000,2.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,2.00000,2.00000
shrubland,"4",353385.000000003,5655945,6.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
grassland,"4",356354.999999999,5662875,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",354345.000000001,5655735,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
crops,"4",351104.999999998,5644995,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
crops,"4",345135,5644275,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",365115.000000002,5677755,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353744.999999997,5661315,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",359834.999999998,5673045,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",343245,5669385,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
grassland,"4",347324.999999999,5641725,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000
grassland,"4",352484.999999997,5644665,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,3.00000,3.00000
grassland,"4",354824.999999997,5657085,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",345644.999999998,5665754.99999999,7.00000,7.00000,7.00000,7.00000,7.00000,4.00000,4.00000,7.00000,7.00000,7.00000,4.00000,4.00000,7.00000,7.00000
grassland,"4",354705.000000001,5665395,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
